timestamp,fsw_state_state,bmp_data_pressure,bmp_data_temperature,pos_data_abs_altitude,pos_data_rel_altitude,gps_data_is_connected,gps_data_num_fixed_satellites,gps_data_latitude,gps_data_longitude
11459,9,88170.3359375,38.6932029724121,1260.8663330078125,1067.917236328125,1,14,49.23987579345703,16.557588577270508
11519,9,88155.109375,38.68376159667969,1262.800048828125,1069.8509521484375,1,14,49.23987579345703,16.557588577270508
11559,9,88135.3046875,38.66960144042969,1264.0252685546875,1071.076171875,1,14,49.23987579345703,16.557588577270508
11599,9,88127.0859375,38.6648826599121,1265.2760009765625,1072.326904296875,1,14,49.23987579345703,16.557588577270508
11619,9,88124.921875,38.66016387939453,1265.9493408203125,1073.000244140625,1,14,49.23987579345703,16.557588577270508
11659,9,88113.0703125,38.65544128417969,1267.052734375,1074.1036376953125,1,14,49.23987579345703,16.557588577270508
11719,9,88085.015625,38.64836502075195,1269.1129150390625,1076.163818359375,1,15,49.23991775512695,16.55762481689453
11759,9,88076.28125,38.65308380126953,1270.2652587890625,1077.316162109375,1,15,49.23991775512695,16.55762481689453
11859,9,88044.375,38.63892364501953,1273.417236328125,1080.4681396484375,1,15,49.239933013916016,16.55763816833496
11919,9,88027.4296875,38.63892364501953,1275.3128662109375,1082.36376953125,1,15,49.23994445800781,16.557649612426758
12059,9,87986.0625,38.63184356689453,1279.232177734375,1086.2830810546875,1,15,49.23994445800781,16.557649612426758
12119,9,87972.53125,38.62476348876953,1280.892578125,1087.9434814453125,1,15,49.23997497558594,16.557674407958984
12159,9,87960.421875,38.62476348876953,1281.7994384765625,1088.850341796875,1,15,49.23997497558594,16.557674407958984
12239,9,87940.109375,38.62004470825195,1283.860595703125,1090.9114990234375,1,15,49.239990234375,16.55768585205078
12359,9,87911.1015625,38.608245849609375,1286.8389892578125,1093.889892578125,1,15,49.24001693725586,16.55771255493164
12439,9,87891.3046875,38.594085693359375,1288.8731689453125,1095.924072265625,1,15,49.24001693725586,16.55771255493164
12459,9,87887.4140625,38.59880447387695,1289.2349853515625,1096.285888671875,1,15,49.24001693725586,16.55771255493164
12539,9,87863.7265625,38.5893669128418,1291.2130126953125,1098.263916015625,1,15,49.24003219604492,16.557723999023438
12599,9,87855.734375,38.59172439575195,1292.4300537109375,1099.48095703125,1,15,49.24003219604492,16.557723999023438
12639,9,87842.421875,38.59172439575195,1293.531982421875,1100.5828857421875,1,15,49.24004364013672,16.557735443115234
12679,9,87834.2109375,38.587005615234375,1294.4090576171875,1101.4599609375,1,15,49.24005889892578,16.55774688720703
12719,9,87826.2109375,38.5893669128418,1295.2852783203125,1102.336181640625,1,15,49.24005889892578,16.55774688720703
12779,9,87820.203125,38.57756423950195,1296.4356689453125,1103.486572265625,1,15,49.24005889892578,16.55774688720703
12819,9,87806.15625,38.579925537109375,1297.2840576171875,1104.3349609375,1,15,49.24005889892578,16.55774688720703
12839,9,87801.8359375,38.57048416137695,1297.6767578125,1104.7276611328125,1,15,49.24005889892578,16.55774688720703
12879,9,87792.890625,38.5681266784668,1298.487060546875,1105.5379638671875,1,15,49.24008560180664,16.55777359008789
12919,9,87784.203125,38.5610466003418,1299.265380859375,1106.3162841796875,1,15,49.24008560180664,16.55777359008789
12959,9,87781.78125,38.5610466003418,1299.8804931640625,1106.931396484375,1,15,49.24008560180664,16.55777359008789
12979,9,87780.8359375,38.55632781982422,1300.2257080078125,1107.276611328125,1,15,49.24008560180664,16.55777359008789
13059,9,87756.890625,38.551605224609375,1301.6309814453125,1108.681884765625,1,15,49.24008560180664,16.55777359008789
13079,9,87759.5703125,38.5468864440918,1302.0008544921875,1109.0517578125,1,15,49.240116119384766,16.557796478271484
13119,9,87751.578125,38.54924774169922,1302.6468505859375,1109.69775390625,1,15,49.240116119384766,16.557796478271484
13179,9,87742.15625,38.544525146484375,1303.5650634765625,1110.615966796875,1,15,49.240116119384766,16.557796478271484
13259,9,87728.671875,38.5256462097168,1304.69677734375,1111.7476806640625,1,15,49.240116119384766,16.557796478271484
13279,9,87724.828125,38.5185661315918,1305.0582275390625,1112.109130859375,1,15,49.24013900756836,16.55782127380371
13359,9,87712.296875,38.5044059753418,1306.1043701171875,1113.1552734375,1,15,49.24013900756836,16.55782127380371
13419,9,87705.296875,38.49968719482422,1306.9605712890625,1114.011474609375,1,16,49.24015426635742,16.557832717895508
13559,9,87686.2421875,38.48316955566406,1308.7266845703125,1115.777587890625,1,16,49.24015426635742,16.557832717895508
13619,9,87680.71875,38.47372817993164,1309.4471435546875,1116.498046875,1,15,49.24018096923828,16.5578556060791
13719,9,87672.5078125,38.46900939941406,1310.477783203125,1117.5286865234375,1,14,49.240196228027344,16.5578670501709
13759,9,87669.6171875,38.46664810180664,1310.8369140625,1117.8878173828125,1,14,49.240196228027344,16.5578670501709
14359,9,87624.8984375,38.45484924316406,1315.079345703125,1122.1302490234375,1,15,49.24027633666992,16.557939529418945
14419,9,87619.3203125,38.45720672607422,1315.34619140625,1122.3970947265625,1,15,49.24028778076172,16.557950973510742
14519,9,87618.5859375,38.45956802368164,1315.6119384765625,1122.662841796875,1,15,49.24030303955078,16.55796241760254
14559,9,87611.109375,38.45248794555664,1315.6961669921875,1122.7470703125,1,15,49.24030303955078,16.55796241760254
14599,9,87613.0546875,38.45012664794922,1315.740478515625,1122.7913818359375,1,15,49.24030303955078,16.55796241760254
14639,9,87613.2734375,38.45720672607422,1315.7667236328125,1122.817626953125,1,15,49.24030303955078,16.55796241760254
14679,9,87612.109375,38.44540786743164,1315.7781982421875,1122.8291015625,1,14,49.24034118652344,16.557998657226562
14959,9,87609.953125,38.44068908691406,1315.811767578125,1122.8626708984375,1,14,49.24034118652344,16.557998657226562
15099,9,87615.5234375,38.43832778930664,1315.7523193359375,1122.80322265625,1,14,49.24034118652344,16.557998657226562
15159,9,87612.890625,38.43124771118164,1315.702880859375,1122.7537841796875,1,14,49.24034118652344,16.557998657226562
15279,9,87614.1484375,38.41944885253906,1315.498779296875,1122.5496826171875,1,15,49.24037170410156,16.558021545410156
15439,9,87619.984375,38.41236877441406,1315.0712890625,1122.1221923828125,1,15,49.24038314819336,16.55803108215332
15479,9,87620.71875,38.41000747680664,1314.9158935546875,1121.966796875,1,15,49.24038314819336,16.55803108215332
15519,9,87620.2421875,38.407649993896484,1314.7532958984375,1121.80419921875,1,15,49.24039840698242,16.558042526245117
15559,9,87622.921875,38.40292739868164,1314.5482177734375,1121.59912109375,1,15,49.24039840698242,16.558042526245117
15599,9,87623.921875,38.39584732055664,1314.35400390625,1121.4049072265625,1,15,49.24039840698242,16.558042526245117
15619,9,87623.1796875,38.39820861816406,1314.270263671875,1121.3211669921875,1,14,49.24040985107422,16.558055877685547
15639,9,87626.3359375,38.39584732055664,1314.117919921875,1121.1688232421875,1,14,49.24040985107422,16.558055877685547
15679,9,87629.703125,38.400569915771484,1313.859375,1120.9102783203125,1,14,49.24040985107422,16.558055877685547
